Unnamed: 0,Algorithm,Module ID,no. of seed genes,total no. of genes in each module,all seed genes,all genes in each module,p-value
6,louvain,6,8,156,"{'IGF2', 'FTH1', 'MPO', 'ARG1', 'VEGFA', 'IGFBP1', 'GSTA4', 'SERPINB3'}","['IGF2', 'VEGFA', 'SERPINB3', 'FTH1', 'ARG1', 'MPO', 'PI4KA', 'USP53', 'C1orf226', 'AHSG', 'PLK2', 'ALB', 'NUSAP1', 'L2HGDH', 'ELANE', 'GM2A', 'CALML5', 'IGFBP3', 'PLAT', 'TIMP1', 'ZIC1', 'TF', 'SERPINA1', 'IGKC', 'NRP1', 'PDE4DIP', 'SPP1', 'APOA1', 'C16orf70', 'EVPL', 'IGHG3', 'FBXL4', 'CDK15', 'CA8', 'VEGFB', 'TBC1D22B', 'GSTA1', 'CST6', 'GSTA2', 'ICE2', 'CDK5RAP3', 'NRP2', 'CST4', 'IGHA1', 'KLK7', 'CPA4', 'HAL', 'ZG16B', 'MMRN1', 'NDST2', 'RBM38', 'IGHG1', 'DDX19B', 'ASAH1', 'A2ML1', 'TGM1', 'CTSV', 'IVL', 'KLK10', 'ZSCAN20', 'RBM24', 'POF1B', 'SERPINA12', 'SERPINB7', 'FGG', 'ME1', 'CTSL', 'CALML3', 'PKD2L2', 'CST1', 'ZNF232', 'NPPA', 'FCF1', 'TGM5', 'NPB', 'ACPP', 'SERPINB4', 'NPR1', 'EHF', 'ALOX12B', 'TGM3', 'CASP14', 'SBSN', 'IGHG4', 'IGFBP4', 'MIS12', 'CCDC51', 'FLG', 'ASCC1', 'ZNF185', 'PPL', 'ASPRV1', 'SEMG1', 'NCCRP1', 'FGA', 'ECM1', 'PGF', 'CTSS', 'KIAA1551', 'NMRK2', 'SEMG2', 'IL1RN', 'IGFBP1', 'FAM20C', 'MMP3', 'AZGP1', 'LTF', 'DCN', 'MMP26', 'SFTPD', 'PCOLCE', 'PLG', 'SLC1A6', 'CP', 'HMOX1', 'IGF1', 'PRSS3', 'CCR8', 'IGFBP2', 'AGT', 'C3', 'PITX3', 'TNXB', 'SFTPA1', 'GPC3', 'SEMA3F', 'CRYBG1', 'THBS1', 'SPRR3', 'IGFBP5', 'CTSK', 'SUSD3', 'FRMD1', 'IGFBP6', 'KIR3DS1', 'GSDMB', 'CAMP', 'IGFBP7', 'IL37', 'UCP2', 'LBP', 'PLBD1', 'RSC1A1', 'ARG2', 'CAPNS2', 'APCDD1', 'GSTA4', 'SCAND1', 'PCSK4', 'LYVE1', 'C2orf50', 'GPR18', 'SDR16C5', 'TREX2', 'FCRL5', 'C21orf59']",0.003887911165156965
2,louvain,5,12,383,"{'ANXA4', 'HADH', 'ACY1', 'SOD2', 'CFL1', 'CAT', 'ALDH2', 'GSTO1', 'ALDH4A1', 'BCAT2', 'PEBP1', 'GSTP1'}","['CFL1', 'NME1-NME2', 'GSTP1', 'SERPINB5', 'GSTO1', 'ANXA4', 'CAT', 'ALDH2', 'HADH', 'PGK1', 'ACO2', 'UBE2M', 'PEBP1', 'SOD2', 'PFKP', 'AGR2', 'TNIK', 'YKT6', 'EPB41', 'MSN', 'ANXA1', 'CAPN1', 'UNC119', 'ISOC2', 'GPC1', 'CTSB', 'SNX3', 'ANXA7', 'ACE2', 'ACOT8', 'PHYH', 'ACOX3', 'G6PD', 'EPHX2', 'HMGCL', 'LONP2', 'ZADH2', 'ISOC1', 'PECR', 'PNPLA8', 'DECR2', 'HACL1', 'CROT', 'GSTK1', 'NUDT19', 'GRPEL1', 'NME2P1', 'KIAA1841', 'ALDH4A1', 'FUBP1', 'CKB', 'EIF5A', 'ESD', 'HINT1', 'LAMC2', 'MDH2', 'PPA1', 'PTMS', 'TGFB2', 'TXN', 'UCHL1', 'PRDX6', 'PDIA6', 'PARK7', 'WDR1', 'CFL2', 'FEN1', 'PLS1', 'PLS3', 'TAGLN2', 'DNM1L', 'PAICS', 'ACOT1', 'NPEPPS', 'PDIA4', 'UMPS', 'IMPA1', 'HARS', 'OAT', 'TYMS', 'PPAT', 'PGM3', 'HTRA2', 'PKM', 'ENO1', 'STRAP', 'MTHFD2', 'HPRT1', 'PRDX1', 'PRDX2', 'DAZAP1', 'LDHB', 'LDHA', 'PPIA', 'DIABLO', 'CSE1L', 'PRDX5', 'KCTD15', 'PPIF', 'NDRG1', 'AGRN', 'NHLRC2', 'PGD', 'FABP3', 'LYPLAL1', 'AK3', 'FXN', 'CLIC4', 'SPR', 'TXNDC12', 'LGALS3', 'LAP3', 'ACSF2', 'ACAA2', 'C21orf33', 'PMPCA', 'S100A8', 'GLRX5', 'ABHD11', 'SUCLG1', 'CRYZ', 'INHBA', 'MSRB2', 'LACTB2', 'HINT2', 'TRIAP1', 'ALDH7A1', 'HEBP1', 'TBCA', 'SUCLG2', 'AK4', 'ACAA1', 'PTRHD1', 'ETHE1', 'STXBP2', 'FAHD2A', 'MTPN', 'ETFA', 'CLIC1', 'GRHPR', 'COX17', 'GCSH', 'SOD1', 'KDELC2', 'IDH2', 'TST', 'CARS2', 'CMPK1', 'ACAT1', 'MPST', 'DSTN', 'PYURF', 'PPA2', 'NENF', 'TXN2', 'ANXA5', 'DOCK10', 'ACOX1', 'FH', 'ALDOA', 'CAPNS1', 'CCS', 'CS', 'CUTA', 'CYCS', 'DBI', 'GMPS', 'GOT2', 'NIT2', 'PCK2', 'ARCN1', 'FDX1', 'MINPP1', 'PGM1', 'TKT', 'TPI1', 'NDUFAB1', 'RAB26', 'SH3BGRL3', 'PMPCB', 'ABHD10', 'DLD', 'ECI1', 'NFU1', 'PITRM1', 'REXO2', 'SUCLA2', 'TXNL1', 'RAB11FIP5', 'FKBP2', 'PDCD6IP', 'ARHGDIA', 'CDK2', 'NME2', 'APP', 'FKBP3', 'ADH5', 'IGSF21', 'PAFAH1B2', 'PCMT1', 'GAPDH', 'TERF1', 'PEX5', 'PLIN3', 'PDIA3', 'EIF5', 'FGB', 'TGM2', 'HDLBP', 'GDA', 'PPIB', 'TRAP1', 'HBB', 'OTUB1', 'GPI', 'GPT2', 'UFM1', 'DDA1', 'UBA5', 'POT1', 'PCBP3', 'HSPB2', 'HSD17B10', 'CKS2', 'ISG15', 'TINF2', 'UCHL3', 'TXNDC17', 'IGBP1', 'KYNU', 'S100A6', 'HMGCS1', 'RRM1', 'MDH1', 'SSU72', 'TAGLN', 'PHPT1', 'ATIC', 'ALDH5A1', 'ANXA3', 'PGAM1', 'AHCY', 'SNCG', 'PDCD6', 'COTL1', 'UFC1', 'ASNS', 'RDX', 'LIG4', 'ALDH1A2', 'IMPDH2', 'MAP2K2', 'ALDOC', 'BPGM', 'ACLY', 'CNDP2', 'SORD', 'SLC9A3R1', 'ENO2', 'PPME1', 'BZW1', 'GOT1', 'HSPE1', 'MTAP', 'IDH1', 'NME1', 'TPD52', 'PEPD', 'RANBP1', 'RSU1', 'UBFD1', 'ASB15', 'FKBP1B', 'DUSP12', 'BOLL', 'FKBP7', 'LACRT', 'SLC25A32', 'LDHAL6B', 'TRIM4', 'AKR1A1', 'C11orf54', 'ENO3', 'CRIP1', 'DUT', 'FKBP1A', 'GLO1', 'GLOD4', 'GNPDA2', 'PTGR1', 'GPX4', 'PIR', 'RFK', 'ALDH6A1', 'GSTT1', 'ISYNA1', 'NUDT9', 'PGLS', 'LYPLA2', 'LDHAL6A', 'RPE', 'TAGLN3', 'TANGO2', 'SRI', 'GPX1', 'MYH7B', 'NIT1', 'PPTC7', 'IDE', 'SSH3', 'DUSP13', 'DUSP4', 'GSTT2B', 'ACSM5', 'CRNN', 'PDCD5', 'ABAT', 'THEM4', 'PGAM2', 'ZFP36L1', 'PHOSPHO1', 'S100A11', 'CTSC', 'CSRP1', 'TYSND1', 'ALDH1A1', 'CLIC3', 'ARHGAP18', 'PGM2', 'ACAT2', 'C1orf198', 'AMBP', 'CELF2', 'FAHD1', 'SPARC', 'MCC', 'PTBP3', 'ACY1', 'AK1', 'SUMO4', 'FTSJ1', 'ERG28', 'SNX12', 'ECHS1', 'HLA-B', 'REG1A', 'GNS', 'TIGAR', 'CHRAC1', 'TSLP', 'MVD', 'HIKESHI', 'A2M', 'RASGEF1C', 'HDHD2', 'GAPDHS', 'DUSP3', 'FSIP1', 'TCEAL9', 'EIF1B', 'MPG', 'TLR10', 'RGS14', 'NANS', 'JPT1', 'LACC1', 'GP2', 'AHSP', 'PUDP', 'MYH8', 'FTO', 'SRP19', 'ADH1A', 'CYP4F12', 'GSTT2', 'BCAT2', 'TTPA', 'CAPN9', 'CAPG', 'GPT', 'NXT2', 'OAS2', 'ZGRF1']",0.021932044883346283
7,louvain,7,1,25,{'IFT88'},"['IFT88', 'RABL2B', 'FRMD4A', 'LCA5', 'DGKE', 'TRAF3IP1', 'IFT80', 'IFT22', 'IFT57', 'CORO1A', 'CCDC151', 'IFT74', 'SMC6', 'TTC26', 'IFT81', 'UBXN10', 'IFT172', 'TTC30B', 'IFT27', 'TTC30A', 'IFT46', 'IFT52', 'CLUAP1', 'HSPB11', 'IFT20']",0.340654687239667
1,louvain,1,18,1022,"{'SIRPA', 'TRIT1', 'TNK2', 'ABL1', 'PRKG1', 'TRIO', 'ZBTB20', 'SOCS4', 'IRS1', 'CDH1', 'IL6', 'CISH', 'TPM4', 'EGF', 'ACTC1', 'KRT8', 'MUC1', 'STAT5A'}","['MLLT4', 'CDH1', 'TRIO', 'TNK2', 'ZBTB20', 'PSEN1', 'LNX1', 'TPM4', 'BCAR1', 'CD44', 'EPHA2', 'PDGFRA', 'YWHAZ', 'ERBB2', 'NF1', 'ACTC1', 'ABL1', 'KRT8', 'FGFR1', 'PTPRD', 'IRS1', 'PAK4', 'CDC25C', 'CTNNB1', 'CASK', 'DYNLT1', 'TRIM72', 'SIRPA', 'FGFR1OP', 'BTK', 'CISH', 'PLCG1', 'DAPK1', 'MUC1', 'CBL', 'TRIM47', 'NOD2', 'YWHAQ', 'IGF1R', 'PDGFRB', 'MATK', 'GJA1', 'CDC42', 'SH3GL1', 'SAMSN1', 'ROCK1', 'BAIAP2', 'SPTA1', 'MARK2', 'ROR2', 'MARK3', 'MINK1', 'KIAA1522', 'ITGB1', 'NUMB', 'MAP4K4', 'DOCK8', 'LYN', 'PLEKHA5', 'GAB2', 'EPB41L2', 'ATP2B4', 'DLG1', 'BRK1', 'LCP1', 'EPB41L1', 'CYFIP1', 'SPTBN1', 'NUMBL', 'SNX5', 'SPTAN1', 'ADD1', 'PHACTR4', 'TPD52L2', 'ADD3', 'SCRIB', 'KANK1', 'PIK3R1', 'EGF', 'BAIAP2L1', 'MMP2', 'MYH9', 'CD2AP', 'FLII', 'PKD1', 'CD36', 'SHC1', 'RNF144A', 'SOCS1', 'BLVRA', 'SSH1', 'PKP4', 'YES1', 'MARCKS', 'CTNND1', 'DAG1', 'UACA', 'DEPDC1B', 'FERMT2', 'GAB1', 'SHB', 'PARVA', 'SLC9A1', 'RASAL2', 'NAV2', 'PLCB1', 'PLCB3', 'PARD3', 'WASF2', 'DLG3', 'FCHO2', 'PTPRM', 'EGFR', 'DOCK9', 'SPECC1', 'CASKIN2', 'ARHGAP21', 'ROR1', 'ABI1', 'PHLDB2', 'PTPN3', 'TBC1D10B', 'ARVCF', 'JAG1', 'PTPRF', 'DSC3', 'PACSIN3', 'CHP2', 'EPS8', 'GJA5', 'COL17A1', 'MET', 'AP2M1', 'CAV2', 'PTPRA', 'FMNL2', 'PAK6', 'USP43', 'PLXNB1', 'NAV1', 'EPN2', 'RALGPS2', 'GNAQ', 'ARHGEF16', 'NBEAL2', 'CAMSAP1', 'WASL', 'MAPKAP1', 'PTPRS', 'ERBB3', 'NUDT12', 'MYO1B', 'DHX40', 'LIMA1', 'CDK5RAP2', 'NEK1', 'CDK16', 'PTPN7', 'PPM1B', 'ACTN1', 'VIM', 'FLNA', 'PFN1', 'CAPZB', 'NEXN', 'NOX4', 'ARHGEF6', 'SOS1', 'SMG7', 'PTPN11', 'UBE2Q2', 'PAG1', 'YWHAB', 'YWHAG', 'LRRFIP1', 'ACTA1', 'ACTBL2', 'CAP1', 'POTEI', 'ENAH', 'PFN2', 'TWF1', 'CAP2', 'CLTC', 'DCTN1', 'ACTR1A', 'MYO1C', 'DCTN2', 'WIPF2', 'CAPZA1', 'CALM1', 'DBN1', 'MYO6', 'VASP', 'YWHAE', 'DCTN4', 'SPIRE1', 'WIPF3', 'GSN', 'ACTR1B', 'BASP1', 'LRRFIP2', 'ACTR10', 'INF2', 'FBXO30', 'FMN2', 'RNASEH2C', 'LY6D', 'GNAI3', 'ARPC3', 'ACTR3', 'ARPC4', 'ANLN', 'WAC', 'DST', 'CALD1', 'CNN2', 'CNN3', 'DAPK3', 'DIAPH1', 'DPYSL3', 'CTTN', 'FLNB', 'ARHGAP35', 'LMO7', 'TTK', 'UTRN', 'ZYX', 'LUZP1', 'SYNJ1', 'GPHN', 'DPYSL4', 'SORBS1', 'NCKAP1', 'COBLL1', 'MPRIP', 'RAI14', 'GAPVD1', 'CYFIP2', 'DBNL', 'CHMP5', 'DPYSL5', 'CORO1B', 'KIAA1211', 'LRCH2', 'RAPH1', 'DOCK7', 'CKAP2L', 'ARPIN', 'WASH6P', 'NCF2', 'MYH10', 'FLNC', 'DNM2', 'DHCR24', 'DYNLRB1', 'CEP170', 'GIGYF2', 'SNX9', 'IQGAP1', 'HSPA1B', 'TNRC6B', 'EZR', 'TNRC6C', 'GMPPA', 'ACTR2', 'KHDRBS1', 'PPM1F', 'AP2A2', 'DYNC1LI1', 'JUP', 'TTN', 'PRKD2', 'TRIM59', 'PIP5K1C', 'KRT18', 'FHOD1', 'E2F7', 'LIMCH1', 'CEP104', 'PTK7', 'IFNGR1', 'DSG2', 'TULP3', 'DISC1', 'STAT5A', 'GBF1', 'DCAF15', 'ZDHHC23', 'BICD2', 'NIN', 'DPP9', 'APBB1IP', 'ARFGAP1', 'PDE4D', 'ARHGAP10', 'GPSM3', 'ACTG1', 'ITGB3', 'ARHGAP29', 'TTC28', 'ACTB', 'CD59', 'YWHAH', 'TXLNG', 'ARFIP2', 'KDR', 'BCR', 'MYO7A', 'ERBB4', 'BIN1', 'RAC1', 'TRIP10', 'HGS', 'ABI2', 'TSG101', 'AP2B1', 'NIF3L1', 'RFX6', 'KLHL2', 'KRT15', 'EPB41L3', 'STAM2', 'NCK2', 'KIAA1217', 'GGA3', 'PSTPIP1', 'CAMK2A', 'TWF2', 'GIPC1', 'ARRB1', 'TRIP6', 'PPP1CB', 'FES', 'KRT31', 'PRKACA', 'SFN', 'DYNLL1', 'APC', 'CAV1', 'LRP1', 'KIF5B', 'GNB1', 'TJP1', 'RGS2', 'MAPK3', 'SH3KBP1', 'S100A1', 'RHOA', 'PRKCB', 'TNNI3K', 'PIK3CA', 'NEDD4', 'SLC9A2', 'LPP', 'DDR1', 'FGFR3', 'AK5', 'PTN', 'PTPN4', 'CRMP1', 'HGH1', 'LRPAP1', 'CTNNA1', 'NCF1', 'ARPC2', 'SSX2IP', 'JAK2', 'ADAM17', 'GRB2', 'FYN', 'DLG4', 'DAB2', 'RASA1', 'CRK', 'PKP2', 'PRKCA', 'PRKCE', 'WAS', 'NOTCH3', 'GRIN2A', 'RGS3', 'EPS15', 'PXN', 'EVL', 'SEC24B', 'EPHB2', 'EPHB3', 'CRKL', 'RIN1', 'AMPH', 'SORBS2', 'RGS12', 'TJP2', 'JAK1', 'PRKCZ', 'SRC', 'SPTBN2', 'NCK1', 'CSF2RB', 'S1PR1', 'LGALS1', 'SOCS3', 'UBASH3B', 'RAD18', 'RANGAP1', 'SLC9A3R2', 'GTSE1', 'ARHGEF1', 'PACSIN1', 'PACSIN2', 'SRGAP2', 'ALK', 'SH3GLB2', 'PAK1', 'APPL1', 'TRIM15', 'ASB12', 'FGFR2', 'SYK', 'PLEC', 'FAS', 'CD4', 'ANXA2', 'MARK4', 'PARD6B', 'PRKCI', 'NDRG2', 'ITPR1', 'IFNAR1', 'TPM3', 'SH3GL2', 'KLC2', 'PDPK1', 'PTK2', 'FABP4', 'VAV1', 'PIK3R3', 'SVIL', 'MED4', 'TBC1D4', 'ITSN2', 'RET', 'CBLB', 'ZAP70', 'ELP2', 'FASLG', 'PPP1R12A', 'SOCS7', 'ACTN2', 'CENPJ', 'TEK', 'NHS', 'SPRY2', 'INPPL1', 'PIK3R2', 'USP8', 'NOS3', 'AP2A1', 'NUP54', 'GNAS', 'ACTA2', 'CDH2', 'VCL', 'SLK', 'VPS37B', 'TPM1', 'ERC1', 'PTPN1', 'CLINT1', 'TPM2', 'S100P', 'FSCN1', 'TLN1', 'MACF1', 'AGFG1', 'TMOD3', 'S100A4', 'DTNA', 'CLASP2', 'LPL', 'PKN1', 'NPHP1', 'PDLIM7', 'AKAP9', 'ACTN4', 'RAPGEF1', 'CTNNA3', 'MAPRE1', 'MARK1', 'PPM1A', 'STAT5B', 'SYNPO', 'OLIG1', 'AHNAK', 'ANKS1A', 'METTL1', 'SH3GLB1', 'AKAP2', 'CAST', 'TES', 'EPS15L1', 'PAK2', 'EFHD2', 'MAP2', 'SNX1', 'TP53RK', 'PDLIM5', 'SWAP70', 'NUDT5', 'S100B', 'ASB16', 'ERRFI1', 'CSK', 'PRKCD', 'EDC3', 'CEP44', 'MTUS2', 'CRTC2', 'GFAP', 'HCK', 'PPP1R18', 'LASP1', 'RPGRIP1', 'KRT38', 'PNMA5', 'LPXN', 'TMCC2', 'CKAP5', 'AATK', 'JAK3', 'MAST3', 'SHROOM3', 'TYK2', 'CCDC88A', 'SH3BP2', 'DUSP19', 'CCDC43', 'SLC25A41', 'TSHR', 'C4BPB', 'CACNG2', 'HOXB5', 'TRMT61A', 'DOK3', 'APLP2', 'CAPZA2', 'PPP1R3C', 'RDH12', 'UBXN11', 'GRAP2', 'PDLIM1', 'DNM3', 'CYP2S1', 'GALNT12', 'RBM26', 'SIRPG', 'DUSP14', 'PTPRU', 'PLEKHO2', 'ELMO1', 'ICOS', 'CDKL5', 'MYO18A', 'SCYL1', 'ARHGAP1', 'SNX2', 'FNBP1L', 'ARHGAP17', 'PICALM', 'SCOC', 'FNBP1', 'FERMT1', 'WASF1', 'CBLL1', 'FRS3', 'SHD', 'CCL5', 'BCAR3', 'RPGRIP1L', 'SCLT1', 'CC2D1A', 'MAP7D3', 'MB21D2', 'NEBL', 'SNX17', 'TCHP', 'DLG5', 'KIAA1671', 'KIF14', 'CEP120', 'CNTROB', 'SPICE1', 'FAM83B', 'AAK1', 'GAK', 'CLTA', 'MYO19', 'CFAP97', 'ST5', 'LIMK1', 'KLHL7', 'AFAP1', 'CRTC3', 'ILKAP', 'GPRIN1', 'FMN1', 'GNA13', 'RHOU', 'PRKD1', 'INSR', 'PTPN2', 'PTPRB', 'PTPRJ', 'CDC25B', 'DUSP21', 'PHACTR2', 'ASAP1', 'SSFA2', 'IL6R', 'NDUFA4L2', 'GJB7', 'ANK3', 'CBY1', 'KCNA5', 'DOK2', 'ITPR3', 'FGR', 'PCDHGC3', 'REPS1', 'MAP7D2', 'NTRK3', 'CLSTN1', 'PIK3CB', 'C1QL4', 'PTPN6', 'STYX', 'DUSP10', 'CGN', 'SCYL2', 'MAGI1', 'FAM110A', 'DENND4C', 'TIAM1', 'PLEKHA7', 'SUV39H2', 'SH2D1A', 'ACAP1', 'IRS2', 'BICD1', 'ABLIM1', 'PFKFB1', 'SYNJ2', 'SHANK2', 'DAAM1', 'SIPA1L3', 'COBL', 'SH2B1', 'OSTF1', 'LRRC7', 'SRCIN1', 'PPP1R9B', 'TANC1', 'MAGI3', 'FRS2', 'CDH3', 'SH3BP1', 'LCP2', 'EPHA3', 'SIK3', 'PLCG2', 'SCEL', 'BMX', 'LAD1', 'PPP1R12B', 'AXL', 'PDAP1', 'GNA12', 'RALGDS', 'MERTK', 'ZNF646', 'DDR2', 'BMP2K', 'SHE', 'ARHGEF12', 'SH2D2A', 'FAM126B', 'LRRK1', 'STON2', 'PEAK1', 'DGKZ', 'ARHGAP32', 'PALM3', 'LCK', 'IL1RAP', 'PTPRZ1', 'CHN1', 'ELP4', 'ITGAE', 'ARHGAP5', 'ZFYVE28', 'ABL2', 'NTRK2', 'NEDD9', 'PTPRCAP', 'CPM', 'C6orf132', 'IL2RB', 'S100A2', 'ARHGAP23', 'PIK3CG', 'ABCB1', 'IL6ST', 'SPRY1', 'TCHH', 'ICAM5', 'CDON', 'MICAL1', 'EPHA5', 'MST1R', 'TUB', 'PRKCQ', 'ABLIM3', 'CTGF', 'MYL3', 'PIK3CD', 'BRWD1', 'SH3PXD2B', 'AIF1', 'IL6', 'gp130', 'PDE3B', 'TLN2', 'C6', 'CYP4F2', 'PTPN12', 'VPREB1', 'DMD', 'ANGPT2', 'PRX', 'NCKIPSD', 'GTF3A', 'GRAP', 'ANK2', 'PDIA2', 'GRK2', 'CYP17A1', 'SOCS4', 'RABAC1', 'RASGRF1', 'GALNT15', 'CHRNA4', 'CCR1', 'SCARF2', 'ARSE', 'IL2RG', 'OGN', '322', 'AJUBA', 'EPHB1', 'LILRB3', 'BRPF3', 'TMOD1', 'TMEM74B', 'GC', 'SGIP1', 'RTL8C', 'FYB1', 'MYCBP2', 'PTHLH', 'IPO8', 'PRKCG', 'GABBR1', 'TBXA2R', 'PRKG1', 'Interleukin-6 receptor beta chain', 'AGAP2', 'EFNA5', 'CCR5', 'GRB14', 'NPVF', 'APBB1', 'SHTN1', 'ARHGAP45', 'PLD2', 'RPP21', 'CCR4', 'TRPC3', 'OCRL', 'DLGAP2', 'ARR3', 'GRIK2', 'FSBP', 'KIT', 'PDE5A', 'DLX4', 'ROS1', 'NFASC', 'P2RX7', 'MS4A2', 'WNK1', 'PTK6', 'EIF4E2', 'RIMS1', 'RAPGEF2', 'FER', 'KIF5A', 'F2RL2', 'RASSF2', 'GRIN1', 'ABRA', 'MYZAP', 'CCKBR', 'RACK1', 'SLC22A3', 'STAP2', 'PAWR', 'CSF3R', 'RIT2', 'SIGLEC1', 'BFSP1', 'NRG1', 'LTBP2', 'SLC24A1', 'NOS1', 'PRLR', 'NEFL', 'FEZ1', 'SEMA7A', 'DUSP15', 'DOCK3', 'PFKFB3', 'SHANK1', 'HIST1H2AC', 'SOS2', 'CX3CL1', 'GRIN2D', 'PTPN13', 'RASGRP1', 'CTNND2', 'ADAM12', 'PTPRC', 'HSD17B3', 'RIN3', 'HUNK', 'HOMER1', 'GRIP2', 'GABRR1', 'CXCR4', 'ERC2', 'BMP8B', 'NEFM', 'NXPH3', 'RACGAP1', 'SARG', 'GHR', 'SHANK3', 'KLHL17', 'AKAP6', 'TESK1', 'GAD1', 'CRIP2', 'CSPG4', 'ARHGEF11', 'TULP4', 'FLT1', 'RAB4A', 'TESK2', 'DLGAP1', 'NCKAP5', 'ADAM10', 'CNTNAP1', 'PLPP6', 'AFDN', 'MYBPC3', 'PTPN18', 'SNX8', 'WIPF1', 'IL2RA', 'ADGRL2', 'APOL5', 'DMTN', 'CNMD', 'MAP3K10', 'ELOB', 'INPP5D', 'MYLK', 'ITSN1', 'ITGB7', 'MEPE', 'CYTH3', 'SORBS3', 'OSBPL5', 'PFKFB2', 'IL3', 'RYR1', 'GSTZ1', 'IFITM3', 'KCNC1', 'HCN2', 'ITGB2', 'PCDHA7', 'IL4R', 'CD47', 'TNS3', 'PTPRT', 'KSR1', 'PRICKLE3', 'LEPR', 'RALBP1', 'FRMD5', 'MAP4K1', 'MAP3K20', 'IL23R', 'HCN4', 'CNTFR', 'SSH2', 'DNM1', 'CYTH2', 'WNK2', 'SH2B2', 'PLD1', 'RPRD1B', 'ERBIN', 'ITFG2', 'INAVA', 'TLR9', 'PEA15', 'ADAM15', 'LRP2', 'CEP126', 'CARMIL1', 'CD19', 'FRAT2', 'EFS', 'CSMD2', 'FRK', 'DNASE1L2', 'MEA1', 'MGEA5', 'GPR45', 'MPC1', 'DLGAP3', 'GKAP1', 'CELSR3', 'NGEF', 'PTPRO', 'GSX2', 'MAP4K5', 'C1QTNF9B', 'OSGEP', 'KPTN', 'ANG', 'VPS13A', 'LIMS1', 'DLGAP4', 'PPP1R17', 'SEZ6', 'PTK2B', 'SELENON', 'CASQ1', 'NECTIN1', 'SH3D19', 'RYR2', 'AGTR1', 'EPOR', 'CD247', 'SELL', 'AJAP1', 'PRKCH', 'DOK1', 'MCF2', 'ALOX15', 'LTK', 'GRIN3A', 'GAB3', 'FHIT', 'SPRR2A', 'HRH1', 'HSH2D', 'SNX13', 'IL3RA', 'ELFN2', 'EPS8L2', 'CTNNA2', 'AZU1', 'ZNF557', 'APOH', 'CORO2B', 'CTLA4', 'ARHGDIB', 'KCNN4', 'SEMA4A', 'TM4SF19', 'FGF5', 'SLAMF7', 'RRAD', 'CWC25', 'IL22RA1', 'PLB1', 'COX16', 'TRIT1', 'MRVI1', 'SH3BP5', 'ZDHHC16', 'AQP11', 'UGT2B4', 'MAP3K7CL', 'ZNF596', 'WASH2P', 'RBP7', 'KLF15', 'AGR3', 'KRT87P', 'CAPS', 'NHSL1', 'VSIG10L', 'MACC1', 'GOLGA8B', 'PLEKHS1', 'AZIN1', 'PPM1M']",0.4184875581728367
